00000002,00000004,00000096,162
00000003,00000004,0000000f,163
00000004,00000003,00000010,164
00000004,00000001,00000010,165
00000002,00000004,00000096,166
00000003,00000004,0000000f,167
00000004,00000003,00000010,168
00000004,00000001,00000010,169
00000002,00000004,00000096,170
00000003,00000004,0000000f,171
00000004,00000003,00000010,172
00000004,00000001,00000010,173
00000002,00000004,00000096,174
00000003,00000004,0000000f,175
00000004,00000003,00000010,176
00000004,00000001,00000010,177
00000002,00000004,00000096,178
00000003,00000004,0000000f,179
00000004,00000003,00000010,180
00000004,00000001,00000010,181
00000002,00000004,00000096,182
00000003,00000004,0000000f,183
00000004,00000003,00000010,184
00000004,00000001,00000010,185
00000001,00000001,00000010,186
00000005,ffffffff,00000097,187
00000001,00000002,00000010,188
00000000,00000025,00000001,189
00000001,00000002,00000010,190
00000002,ffffffff,000000a5,191
00000003,00000009,0000000f,192
00000004,00000003,00000010,193
00000004,00000001,00000010,194
00000002,00000004,000000a5,195
00000003,00000004,0000000f,196
00000004,00000003,00000010,197
00000004,00000001,00000010,198
00000002,00000004,000000a5,199
00000003,00000004,0000000f,200
00000004,00000003,00000010,201
00000004,00000001,00000010,202
00000002,00000004,000000a5,203
00000003,00000004,0000000f,204
00000004,00000003,00000010,205
00000004,00000001,00000010,206
00000002,00000004,000000a5,207
00000003,00000004,0000000f,208
00000004,00000003,00000010,209
00000004,00000001,00000010,210
00000002,00000004,000000a5,211
00000003,00000004,0000000f,212
00000004,00000003,00000010,213
00000004,00000001,00000010,214
00000002,00000004,000000a5,215
00000003,00000004,0000000f,216
00000004,00000003,00000010,217
00000004,00000001,00000010,218
00000002,00000004,000000a5,219
00000003,00000004,0000000f,220
00000004,00000003,00000010,221
00000004,00000001,00000010,222
00000002,ffffffff,000000a6,223
00000003,00000002,00000010,224
00000004,00000001,00000010,225
00000004,00000001,00000010,226
00000001,00000001,00000010,227
00000005,00000005,000000a6,228
00000001,00000002,00000010,229
00000000,00000029,00000001,230
00000001,00000002,00000010,231
00000002,ffffffff,000000b4,232
00000003,0000000d,0000000f,233
00000004,00000003,00000010,234
00000004,00000001,00000010,235
00000002,00000004,000000b4,236
00000003,00000004,0000000f,237
00000004,00000003,00000010,238
00000004,00000001,00000010,239
00000002,00000004,000000b4,240
00000003,00000004,0000000f,241
00000004,00000003,00000010,242
00000004,00000001,00000010,243
00000002,00000004,000000b4,244
00000003,00000004,0000000f,245
00000004,00000003,00000010,246
00000004,00000001,00000010,247
00000002,00000004,000000b4,248
00000003,00000004,0000000f,249
00000004,00000003,00000010,250
00000004,00000001,00000010,251
00000002,00000004,000000b4,252
00000003,00000004,0000000f,253
00000004,00000003,00000010,254
00000004,00000001,00000010,255
00000002,00000004,000000b4,256
00000003,00000004,0000000f,257
00000004,00000003,00000010,258
00000004,00000001,00000010,259
00000002,00000004,000000b4,260
00000003,00000004,0000000f,261
00000004,00000003,00000010,262
00000004,00000001,00000010,263
00000002,ffffffff,000000b5,264
00000003,00000002,00000010,265
00000004,00000001,00000010,266
00000004,00000001,00000010,267
00000002,00000004,000000b5,268
00000003,00000002,00000010,269
00000004,00000001,00000010,270
00000004,00000001,00000010,271
00000001,00000001,00000010,272
00000005,00000005,000000b5,273
00000001,00000002,00000010,274
00000000,0000002d,00000001,275
00000001,00000002,00000010,276
00000002,ffffffff,000000c3,277
00000003,00000011,0000000f,278
00000004,00000003,00000010,279
00000004,00000001,00000010,280
00000002,00000004,000000c3,281
00000003,00000004,0000000f,282
00000004,00000003,00000010,283
00000004,00000001,00000010,284
00000002,00000004,000000c3,285
00000003,00000004,0000000f,286
00000004,00000003,00000010,287
00000004,00000001,00000010,288
00000002,00000004,000000c3,289
00000003,00000004,0000000f,290
00000004,00000003,00000010,291
00000004,00000001,00000010,292
00000002,00000004,000000c3,293
00000003,00000004,0000000f,294
00000004,00000003,00000010,295
00000004,00000001,00000010,296
00000002,00000004,000000c3,297
00000003,00000004,0000000f,298
00000004,00000003,00000010,299
00000004,00000001,00000010,300
00000002,00000004,000000c3,301
00000003,00000004,0000000f,302
00000004,00000003,00000010,303
00000004,00000001,00000010,304
00000002,00000004,000000c3,305
00000003,00000004,0000000f,306
00000004,00000003,00000010,307
00000004,00000001,00000010,308
00000002,ffffffff,000000c4,309
00000003,00000002,00000010,310
00000004,00000001,00000010,311
00000004,00000001,00000010,312
00000002,00000004,000000c4,313
00000003,00000002,00000010,314
00000004,00000001,00000010,315
00000004,00000001,00000010,316
00000002,00000004,000000c4,317
00000003,00000002,00000010,318
00000004,00000001,00000010,319
00000004,00000001,00000010,320
00000001,00000001,00000010,321
00000005,00000005,000000c4,322
00000001,00000002,00000010,323
00000000,00000031,00000001,324
00000001,00000002,00000010,325
00000002,ffffffff,000000d2,326
00000003,00000015,0000000f,327
00000004,00000003,00000010,328
00000004,00000001,00000010,329
00000002,00000004,000000d2,330
00000003,00000004,0000000f,331
00000004,00000003,00000010,332
00000004,00000001,00000010,333
00000002,00000004,000000d2,334
00000003,00000004,0000000f,335
00000004,00000003,00000010,336
00000004,00000001,00000010,337
00000002,00000004,000000d2,338
00000003,00000004,0000000f,339
00000004,00000003,00000010,340
00000004,00000001,00000010,341
00000002,00000004,000000d2,342
00000003,00000004,0000000f,343
00000004,00000003,00000010,344
00000004,00000001,00000010,345
00000002,00000004,000000d2,346
00000003,00000004,0000000f,347
00000004,00000003,00000010,348
00000004,00000001,00000010,349
00000002,00000004,000000d2,350
00000003,00000004,0000000f,351
00000004,00000003,00000010,352
00000004,00000001,00000010,353
00000002,00000004,000000d2,354
00000003,00000004,0000000f,355
00000004,00000003,00000010,356
00000004,00000001,00000010,357
00000002,ffffffff,000000d3,358
00000003,00000002,00000010,359
00000004,00000001,00000010,360
00000004,00000001,00000010,361
00000002,00000004,000000d3,362
00000003,00000002,00000010,363
00000004,00000001,00000010,364
00000004,00000001,00000010,365
00000002,00000004,000000d3,366
00000003,00000002,00000010,367
00000004,00000001,00000010,368
00000004,00000001,00000010,369
00000002,00000004,000000d3,370
00000003,00000002,00000010,371
00000004,00000001,00000010,372
00000004,00000001,00000010,373
00000001,00000001,00000010,374
00000005,00000005,000000d3,375
00000001,00000002,00000010,376
00000000,00000035,00000001,377
00000001,00000002,00000010,378
00000002,ffffffff,000000e1,379
00000003,00000019,0000000f,380
00000004,00000003,00000010,381
00000004,00000001,00000010,382
00000002,00000004,000000e1,383
00000003,00000004,0000000f,384
00000004,00000003,00000010,385
00000004,00000001,00000010,386
00000002,00000004,000000e1,387
00000003,00000004,0000000f,388
00000004,00000003,00000010,389
00000004,00000001,00000010,390
00000002,00000004,000000e1,391
00000003,00000004,0000000f,392
00000004,00000003,00000010,393
00000004,00000001,00000010,394
00000002,00000004,000000e1,395
00000003,00000004,0000000f,396
00000004,00000003,00000010,397
00000004,00000001,00000010,398
00000002,00000004,000000e1,399
00000003,00000004,0000000f,400
00000004,00000003,00000010,401
00000004,00000001,00000010,402
00000002,00000004,000000e1,403
00000003,00000004,0000000f,404
00000004,00000003,00000010,405
00000004,00000001,00000010,406
00000002,00000004,000000e1,407
00000003,00000004,0000000f,408
00000004,00000003,00000010,409
00000004,00000001,00000010,410
00000002,ffffffff,000000e2,411
00000003,00000002,00000010,412
00000004,00000001,00000010,413
00000004,00000001,00000010,414
00000002,00000004,000000e2,415
00000003,00000002,00000010,416
00000004,00000001,00000010,417
00000004,00000001,00000010,418
00000002,00000004,000000e2,419
00000003,00000002,00000010,420
00000004,00000001,00000010,421
00000004,00000001,00000010,422
00000002,00000004,000000e2,423
00000003,00000002,00000010,424
00000004,00000001,00000010,425
00000004,00000001,00000010,426
00000002,00000004,000000e2,427
00000003,00000002,00000010,428
00000004,00000001,00000010,429
00000004,00000001,00000010,430
00000001,00000001,00000010,431
00000005,00000005,000000e2,432
00000001,00000002,00000010,433
00000000,00000039,00000001,434
00000001,00000002,00000010,435
00000002,ffffffff,000000f0,436
00000003,0000001d,0000000f,437
00000004,00000003,00000010,438
00000004,00000001,00000010,439
00000002,00000004,000000f0,440
00000003,00000004,0000000f,441
00000004,00000003,00000010,442
00000004,00000001,00000010,443
00000002,00000004,000000f0,444
00000003,00000004,0000000f,445
00000004,00000003,00000010,446
00000004,00000001,00000010,447
00000002,00000004,000000f0,448
00000003,00000004,0000000f,449
00000004,00000003,00000010,450
00000004,00000001,00000010,451
00000002,00000004,000000f0,452
00000003,00000004,0000000f,453
00000004,00000003,00000010,454
00000004,00000001,00000010,455
00000002,00000004,000000f0,456
00000003,00000004,0000000f,457
00000004,00000003,00000010,458
00000004,00000001,00000010,459
00000002,00000004,000000f0,460
00000003,00000004,0000000f,461
00000004,00000003,00000010,462
00000004,00000001,00000010,463
00000002,00000004,000000f0,464
00000003,00000004,0000000f,465
00000004,00000003,00000010,466
00000004,00000001,00000010,467
00000002,ffffffff,000000f1,468
00000003,00000002,00000010,469
00000004,00000001,00000010,470
00000004,00000001,00000010,471
00000002,00000004,000000f1,472
00000003,00000002,00000010,473
00000004,00000001,00000010,474
00000004,00000001,00000010,475
00000002,00000004,000000f1,476
00000003,00000002,00000010,477
00000004,00000001,00000010,478
00000004,00000001,00000010,479
00000002,00000004,000000f1,480
00000003,00000002,00000010,481
00000004,00000001,00000010,482
00000004,00000001,00000010,483
00000002,00000004,000000f1,484
00000003,00000002,00000010,485
00000004,00000001,00000010,486
00000004,00000001,00000010,487
00000002,00000004,000000f1,488
00000003,00000002,00000010,489
00000004,00000001,00000010,490
00000004,00000001,00000010,491
00000001,00000001,00000010,492
00000005,00000005,000000f1,493
00000001,00000002,00000010,494
00000000,0000003d,00000001,495
00000001,00000002,00000010,496
00000002,ffffffff,000000ff,497
00000003,00000021,0000000f,498
00000004,00000003,00000010,499
00000004,00000001,00000010,500
00000002,00000004,000000ff,501
00000003,00000004,0000000f,502
00000004,00000003,00000010,503
00000004,00000001,00000010,504
00000002,00000004,000000ff,505
00000003,00000004,0000000f,506
00000004,00000003,00000010,507
00000004,00000001,00000010,508
00000002,00000004,000000ff,509
00000003,00000004,0000000f,510
00000004,00000003,00000010,511
00000004,00000001,00000010,512
00000002,00000004,000000ff,513
00000003,00000004,0000000f,514
00000004,00000003,00000010,515
00000004,00000001,00000010,516
00000002,00000004,000000ff,517
00000003,00000004,0000000f,518
00000004,00000003,00000010,519
00000004,00000001,00000010,520
00000002,00000004,000000ff,521
00000003,00000004,0000000f,522
00000004,00000003,00000010,523
00000004,00000001,00000010,524
00000002,00000004,000000ff,525
00000003,00000004,0000000f,526
00000004,00000003,00000010,527
00000004,00000001,00000010,528
00000002,ffffffff,00000100,529
00000003,00000002,00000010,530
00000004,00000001,00000010,531
00000004,00000001,00000010,532
00000002,00000004,00000100,533
00000003,00000002,00000010,534
00000004,00000001,00000010,535
00000004,00000001,00000010,536
00000002,00000004,00000100,537
00000003,00000002,00000010,538
00000004,00000001,00000010,539
00000004,00000001,00000010,540
00000002,00000004,00000100,541
00000003,00000002,00000010,542
00000004,00000001,00000010,543
00000004,00000001,00000010,544
00000002,00000004,00000100,545
00000003,00000002,00000010,546
00000004,00000001,00000010,547
00000004,00000001,00000010,548
00000002,00000004,00000100,549
00000003,00000002,00000010,550
00000004,00000001,00000010,551
00000004,00000001,00000010,552
00000002,00000004,00000100,553
00000003,00000002,00000010,554
00000004,00000001,00000010,555
00000004,00000001,00000010,556
00000001,00000001,00000010,557
00000005,00000005,00000100,558
00000001,00000002,00000010,559
00000000,ffffffff,00000002,560
00000001,ffffffff,00000011,561
00000002,ffffffff,0000010e,562
00000003,00000025,0000000f,563
00000004,00000003,00000011,564
00000004,00000001,00000011,565
00000002,00000004,0000010e,566
00000003,00000004,0000000f,567
00000004,00000003,00000011,568
00000004,00000001,00000011,569
00000002,00000004,0000010e,570
00000003,00000004,0000000f,571
00000004,00000003,00000011,572
00000004,00000001,00000011,573
00000002,00000004,0000010e,574
00000003,00000004,0000000f,575
00000004,00000003,00000011,576
00000004,00000001,00000011,577
00000002,00000004,0000010e,578
00000003,00000004,0000000f,579
00000004,00000003,00000011,580
00000004,00000001,00000011,581
00000002,00000004,0000010e,582
00000003,00000004,0000000f,583
00000004,00000003,00000011,584
00000004,00000001,00000011,585
00000002,00000004,0000010e,586
00000003,00000004,0000000f,587
00000004,00000003,00000011,588
00000004,00000001,00000011,589
00000002,00000004,0000010e,590
00000003,00000004,0000000f,591
00000004,00000003,00000011,592
00000004,00000001,00000011,593
00000002,ffffffff,0000010f,594
00000003,00000024,00000010,595
00000004,00000003,00000011,596
00000004,00000001,00000011,597
00000002,00000004,0000010f,598
00000003,00000004,00000010,599
00000004,00000003,00000011,600
00000004,00000001,00000011,601
00000002,00000004,0000010f,602
00000003,00000004,00000010,603
00000004,00000003,00000011,604
00000004,00000001,00000011,605
00000002,00000004,0000010f,606
00000003,00000004,00000010,607
00000004,00000003,00000011,608
00000004,00000001,00000011,609
00000002,00000004,0000010f,610
00000003,00000004,00000010,611
00000004,00000003,00000011,612
00000004,00000001,00000011,613
00000002,00000004,0000010f,614
00000003,00000004,00000010,615
00000004,00000003,00000011,616
00000004,00000001,00000011,617
00000002,00000004,0000010f,618
00000003,00000004,00000010,619
00000004,00000003,00000011,620
00000004,00000001,00000011,621
00000002,00000004,0000010f,622
00000003,00000004,00000010,623
00000004,00000003,00000011,624
00000004,00000001,00000011,625
00000001,00000001,00000011,626
00000005,ffffffff,00000110,627
00000001,00000002,00000011,628
00000000,00000045,00000002,629
00000001,00000002,00000011,630
00000002,ffffffff,0000011d,631
00000003,00000029,0000000f,632
00000004,00000003,00000011,633
00000004,00000001,00000011,634
00000002,00000004,0000011d,635
00000003,00000004,0000000f,636
00000004,00000003,00000011,637
00000004,00000001,00000011,638
00000002,00000004,0000011d,639
00000003,00000004,0000000f,640
00000004,00000003,00000011,641
00000004,00000001,00000011,642
00000002,00000004,0000011d,643
00000003,00000004,0000000f,644
00000004,00000003,00000011,645
00000004,00000001,00000011,646
00000002,00000004,0000011d,647
00000003,00000004,0000000f,648
00000004,00000003,00000011,649
00000004,00000001,00000011,650
00000002,00000004,0000011d,651
00000003,00000004,0000000f,652
00000004,00000003,00000011,653
00000004,00000001,00000011,654
00000002,00000004,0000011d,655
00000003,00000004,0000000f,656
00000004,00000003,00000011,657
00000004,00000001,00000011,658
00000002,00000004,0000011d,659
00000003,00000004,0000000f,660
00000004,00000003,00000011,661
00000004,00000001,00000011,662
00000002,ffffffff,0000011e,663
00000003,00000029,00000010,664
00000004,00000003,00000011,665
00000004,00000001,00000011,666
00000002,00000004,0000011e,667
00000003,00000004,00000010,668
00000004,00000003,00000011,669
00000004,00000001,00000011,670
00000002,00000004,0000011e,671
00000003,00000004,00000010,672
00000004,00000003,00000011,673
00000004,00000001,00000011,674
00000002,00000004,0000011e,675
00000003,00000004,00000010,676
00000004,00000003,00000011,677
00000004,00000001,00000011,678
00000002,00000004,0000011e,679
00000003,00000004,00000010,680
00000004,00000003,00000011,681
00000004,00000001,00000011,682
00000002,00000004,0000011e,683
00000003,00000004,00000010,684
00000004,00000003,00000011,685
00000004,00000001,00000011,686
00000002,00000004,0000011e,687
00000003,00000004,00000010,688
00000004,00000003,00000011,689
00000004,00000001,00000011,690
00000002,00000004,0000011e,691
00000003,00000004,00000010,692
00000004,00000003,00000011,693
00000004,00000001,00000011,694
00000002,ffffffff,0000011f,695
00000003,00000002,00000011,696
00000004,00000001,00000011,697
00000004,00000001,00000011,698
00000001,00000001,00000011,699
00000005,00000005,0000011f,700
00000001,00000002,00000011,701
00000000,00000049,00000002,702
00000001,00000002,00000011,703
00000002,ffffffff,0000012c,704
00000003,0000002d,0000000f,705
00000004,00000003,00000011,706
00000004,00000001,00000011,707
00000002,00000004,0000012c,708
00000003,00000004,0000000f,709
00000004,00000003,00000011,710
00000004,00000001,00000011,711
00000002,00000004,0000012c,712
00000003,00000004,0000000f,713
00000004,00000003,00000011,714
00000004,00000001,00000011,715
00000002,00000004,0000012c,716
00000003,00000004,0000000f,717
00000004,00000003,00000011,718
00000004,00000001,00000011,719
00000002,00000004,0000012c,720
00000003,00000004,0000000f,721
00000004,00000003,00000011,722
00000004,00000001,00000011,723
00000002,00000004,0000012c,724
00000003,00000004,0000000f,725
00000004,00000003,00000011,726
00000004,00000001,00000011,727
00000002,00000004,0000012c,728
00000003,00000004,0000000f,729
00000004,00000003,00000011,730
00000004,00000001,00000011,731
00000002,00000004,0000012c,732
00000003,00000004,0000000f,733
00000004,00000003,00000011,734
00000004,00000001,00000011,735
00000002,ffffffff,0000012d,736
00000003,0000002d,00000010,737
00000004,00000003,00000011,738
00000004,00000001,00000011,739
00000002,00000004,0000012d,740
00000003,00000004,00000010,741
00000004,00000003,00000011,742
00000004,00000001,00000011,743
00000002,00000004,0000012d,744
00000003,00000004,00000010,745
00000004,00000003,00000011,746
00000004,00000001,00000011,747
00000002,00000004,0000012d,748
00000003,00000004,00000010,749
00000004,00000003,00000011,750
00000004,00000001,00000011,751
00000002,00000004,0000012d,752
00000003,00000004,00000010,753
00000004,00000003,00000011,754
00000004,00000001,00000011,755
00000002,00000004,0000012d,756
00000003,00000004,00000010,757
00000004,00000003,00000011,758
00000004,00000001,00000011,759
00000002,00000004,0000012d,760
00000003,00000004,00000010,761
00000004,00000003,00000011,762
00000004,00000001,00000011,763
00000002,00000004,0000012d,764
00000003,00000004,00000010,765
00000004,00000003,00000011,766
00000004,00000001,00000011,767
00000002,ffffffff,0000012e,768
00000003,00000002,00000011,769
00000004,00000001,00000011,770
00000004,00000001,00000011,771
00000002,00000004,0000012e,772
00000003,00000002,00000011,773
00000004,00000001,00000011,774
00000004,00000001,00000011,775
00000001,00000001,00000011,776
00000005,00000005,0000012e,777
00000001,00000002,00000011,778
00000000,0000004d,00000002,779
00000001,00000002,00000011,780
00000002,ffffffff,0000013b,781
00000003,00000031,0000000f,782
00000004,00000003,00000011,783
00000004,00000001,00000011,784
00000002,00000004,0000013b,785
00000003,00000004,0000000f,786
00000004,00000003,00000011,787
00000004,00000001,00000011,788
00000002,00000004,0000013b,789
00000003,00000004,0000000f,790
00000004,00000003,00000011,791
00000004,00000001,00000011,792
00000002,00000004,0000013b,793
00000003,00000004,0000000f,794
00000004,00000003,00000011,795
00000004,00000001,00000011,796
00000002,00000004,0000013b,797
00000003,00000004,0000000f,798
00000004,00000003,00000011,799
00000004,00000001,00000011,800
00000002,00000004,0000013b,801
00000003,00000004,0000000f,802
00000004,00000003,00000011,803
00000004,00000001,00000011,804
00000002,00000004,0000013b,805
00000003,00000004,0000000f,806
00000004,00000003,00000011,807
00000004,00000001,00000011,808
00000002,00000004,0000013b,809
00000003,00000004,0000000f,810
00000004,00000003,00000011,811
00000004,00000001,00000011,812
00000002,ffffffff,0000013c,813
00000003,00000031,00000010,814
00000004,00000003,00000011,815
00000004,00000001,00000011,816
00000002,00000004,0000013c,817
00000003,00000004,00000010,818
00000004,00000003,00000011,819
00000004,00000001,00000011,820
00000002,00000004,0000013c,821
00000003,00000004,00000010,822
00000004,00000003,00000011,823
00000004,00000001,00000011,824
00000002,00000004,0000013c,825
00000003,00000004,00000010,826
00000004,00000003,00000011,827
00000004,00000001,00000011,828
00000002,00000004,0000013c,829
00000003,00000004,00000010,830
00000004,00000003,00000011,831
00000004,00000001,00000011,832
00000002,00000004,0000013c,833
00000003,00000004,00000010,834
00000004,00000003,00000011,835
00000004,00000001,00000011,836
00000002,00000004,0000013c,837
00000003,00000004,00000010,838
00000004,00000003,00000011,839
00000004,00000001,00000011,840
00000002,00000004,0000013c,841
00000003,00000004,00000010,842
00000004,00000003,00000011,843
00000004,00000001,00000011,844
00000002,ffffffff,0000013d,845
00000003,00000002,00000011,846
00000004,00000001,00000011,847
00000004,00000001,00000011,848
00000002,00000004,0000013d,849
00000003,00000002,00000011,850
00000004,00000001,00000011,851
00000004,00000001,00000011,852
00000002,00000004,0000013d,853
00000003,00000002,00000011,854
00000004,00000001,00000011,855
00000004,00000001,00000011,856
00000001,00000001,00000011,857
00000005,00000005,0000013d,858
00000001,00000002,00000011,859
00000000,00000051,00000002,860
00000001,00000002,00000011,861
00000002,ffffffff,0000014a,862
00000003,00000035,0000000f,863
00000004,00000003,00000011,864
00000004,00000001,00000011,865
00000002,00000004,0000014a,866
00000003,00000004,0000000f,867
00000004,00000003,00000011,868
00000004,00000001,00000011,869
00000002,00000004,0000014a,870
00000003,00000004,0000000f,871
00000004,00000003,00000011,872
00000004,00000001,00000011,873
00000002,00000004,0000014a,874
00000003,00000004,0000000f,875
00000004,00000003,00000011,876
00000004,00000001,00000011,877
00000002,00000004,0000014a,878
00000003,00000004,0000000f,879
00000004,00000003,00000011,880
00000004,00000001,00000011,881
00000002,00000004,0000014a,882
00000003,00000004,0000000f,883
00000004,00000003,00000011,884
00000004,00000001,00000011,885
00000002,00000004,0000014a,886
00000003,00000004,0000000f,887
00000004,00000003,00000011,888
00000004,00000001,00000011,889
00000002,00000004,0000014a,890
00000003,00000004,0000000f,891
00000004,00000003,00000011,892
00000004,00000001,00000011,893
00000002,ffffffff,0000014b,894
00000003,00000035,00000010,895
00000004,00000003,00000011,896
00000004,00000001,00000011,897
00000002,00000004,0000014b,898
00000003,00000004,00000010,899
00000004,00000003,00000011,900
00000004,00000001,00000011,901
00000002,00000004,0000014b,902
00000003,00000004,00000010,903
00000004,00000003,00000011,904
00000004,00000001,00000011,905
00000002,00000004,0000014b,906
00000003,00000004,00000010,907
00000004,00000003,00000011,908
00000004,00000001,00000011,909
00000002,00000004,0000014b,910
00000003,00000004,00000010,911
00000004,00000003,00000011,912
00000004,00000001,00000011,913
00000002,00000004,0000014b,914
00000003,00000004,00000010,915
00000004,00000003,00000011,916
00000004,00000001,00000011,917
00000002,00000004,0000014b,918
00000003,00000004,00000010,919
00000004,00000003,00000011,920
00000004,00000001,00000011,921
00000002,00000004,0000014b,922
00000003,00000004,00000010,923
00000004,00000003,00000011,924
00000004,00000001,00000011,925
00000002,ffffffff,0000014c,926
00000003,00000002,00000011,927
00000004,00000001,00000011,928
00000004,00000001,00000011,929
00000002,00000004,0000014c,930
00000003,00000002,00000011,931
00000004,00000001,00000011,932
00000004,00000001,00000011,933
00000002,00000004,0000014c,934
00000003,00000002,00000011,935
00000004,00000001,00000011,936
00000004,00000001,00000011,937
00000002,00000004,0000014c,938
00000003,00000002,00000011,939
00000004,00000001,00000011,940
00000004,00000001,00000011,941
00000001,00000001,00000011,942
00000005,00000005,0000014c,943
00000001,00000002,00000011,944
00000000,00000055,00000002,945
00000001,00000002,00000011,946
00000002,ffffffff,00000159,947
00000003,00000039,0000000f,948
00000004,00000003,00000011,949
00000004,00000001,00000011,950
00000002,00000004,00000159,951
00000003,00000004,0000000f,952
00000004,00000003,00000011,953
00000004,00000001,00000011,954
00000002,00000004,00000159,955
00000003,00000004,0000000f,956
00000004,00000003,00000011,957
00000004,00000001,00000011,958
00000002,00000004,00000159,959
00000003,00000004,0000000f,960
00000004,00000003,00000011,961
00000004,00000001,00000011,962
